"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"12.07.2022","1.610,03","1.628,36","1.628,36","1.566,33","","-1,16%"
"11.07.2022","1.628,86","1.647,86","1.661,55","1.624,38","","-9,93%"
"08.07.2022","1.808,42","1.786,74","1.808,42","1.777,17","","0,93%"
"07.07.2022","1.791,77","1.782,49","1.792,65","1.774,03","","0,49%"
"06.07.2022","1.783,11","1.802,84","1.816,26","1.770,79","","-1,37%"
"05.07.2022","1.807,85","1.832,67","1.835,73","1.797,59","","-1,31%"
"04.07.2022","1.831,83","1.827,76","1.836,65","1.822,80","","0,65%"
"01.07.2022","1.820,05","1.776,85","1.820,49","1.762,92","","2,03%"
"30.06.2022","1.783,78","1.805,30","1.815,58","1.707,91","","-1,64%"
"29.06.2022","1.813,53","1.818,93","1.821,81","1.794,73","","-0,37%"
"28.06.2022","1.820,27","1.799,17","1.824,56","1.786,51","","1,21%"
"27.06.2022","1.798,51","1.791,31","1.806,65","1.787,19","","0,61%"
"24.06.2022","1.787,55","1.777,28","1.798,77","1.767,53","","0,92%"
"23.06.2022","1.771,21","1.778,22","1.789,22","1.758,19","","0,59%"
"22.06.2022","1.760,78","1.757,70","1.774,89","1.724,00","","0,22%"
"21.06.2022","1.756,84","1.772,56","1.776,76","1.744,71","","-0,80%"
"20.06.2022","1.771,02","1.765,88","1.780,01","1.764,31","","0,28%"
"17.06.2022","1.766,14","1.773,23","1.774,83","1.754,53","","-0,51%"
"16.06.2022","1.775,24","1.765,81","1.775,24","1.762,11","","0,74%"
"15.06.2022","1.762,13","1.754,52","1.768,54","1.745,84","","0,47%"
"14.06.2022","1.753,97","1.750,76","1.757,06","1.740,01","","0,31%"
"10.06.2022","1.748,62","1.727,61","1.754,53","1.726,68","","0,89%"
"09.06.2022","1.733,28","1.741,44","1.742,93","1.718,84","","-0,47%"
"08.06.2022","1.741,44","1.735,59","1.753,71","1.732,44","","0,58%"
"07.06.2022","1.731,33","1.715,88","1.738,65","1.703,19","","0,55%"
"06.06.2022","1.721,78","1.687,22","1.732,52","1.671,47","","2,67%"
"03.06.2022","1.677,01","1.688,97","1.699,17","1.645,75","","-0,67%"
"02.06.2022","1.688,31","1.673,16","1.692,00","1.646,32","","1,05%"
"01.06.2022","1.670,78","1.655,64","1.674,16","1.646,89","","0,89%"
"31.05.2022","1.656,09","1.661,86","1.669,22","1.642,39","","-0,40%"
"30.05.2022","1.662,75","1.619,03","1.662,75","1.619,03","","2,68%"
"27.05.2022","1.619,35","1.613,93","1.631,67","1.603,68","","0,53%"
"26.05.2022","1.610,76","1.630,24","1.639,95","1.608,33","","-0,62%"
"25.05.2022","1.620,86","1.603,52","1.629,87","1.589,90","","1,48%"
"24.05.2022","1.597,19","1.557,13","1.611,19","1.528,47","","2,43%"
"23.05.2022","1.559,24","1.583,55","1.587,82","1.541,12","","-1,25%"
"20.05.2022","1.578,98","1.619,46","1.624,76","1.571,29","","-1,84%"
"19.05.2022","1.608,54","1.604,51","1.622,85","1.584,72","","-0,11%"
"18.05.2022","1.610,25","1.697,45","1.806,72","1.609,31","","8,85%"
"17.05.2022","1.479,29","1.432,31","1.487,83","1.417,69","","2,88%"
"16.05.2022","1.437,86","1.392,10","1.437,86","1.392,10","","3,35%"
"13.05.2022","1.391,22","1.394,33","1.403,84","1.383,97","","0,14%"
"12.05.2022","1.389,25","1.435,70","1.438,91","1.381,21","","-3,52%"
"11.05.2022","1.440,00","1.444,08","1.448,34","1.425,05","","-0,59%"
"06.05.2022","1.448,59","1.461,56","1.464,71","1.440,56","","-1,16%"
"05.05.2022","1.465,55","1.438,17","1.470,15","1.438,17","","2,01%"
"04.05.2022","1.436,66","1.450,92","1.465,68","1.434,45","","-0,77%"
"29.04.2022","1.447,84","1.424,58","1.449,01","1.421,82","","1,99%"
"28.04.2022","1.419,57","1.448,17","1.469,83","1.409,13","","-1,31%"
"27.04.2022","1.438,43","1.376,55","1.442,08","1.361,90","","4,85%"
"26.04.2022","1.371,95","1.310,90","1.381,45","1.305,01","","4,94%"
"25.04.2022","1.307,34","1.327,62","1.327,62","1.290,89","","-1,54%"
"22.04.2022","1.327,81","1.354,65","1.363,38","1.327,81","","-1,79%"
"21.04.2022","1.352,01","1.373,34","1.380,97","1.350,03","","-1,57%"
"20.04.2022","1.373,54","1.392,81","1.397,82","1.367,64","","-1,60%"
"19.04.2022","1.395,87","1.417,30","1.418,46","1.364,11","","-1,37%"
"18.04.2022","1.415,24","1.444,59","1.461,63","1.412,79","","-1,68%"
"15.04.2022","1.439,45","1.425,11","1.460,17","1.405,00","","0,59%"
"14.04.2022","1.431,05","1.475,77","1.478,68","1.429,42","","-2,45%"
"13.04.2022","1.467,04","1.478,10","1.490,94","1.463,00","","-0,21%"
"12.04.2022","1.470,14","1.481,26","1.485,22","1.433,09","","-0,57%"
"11.04.2022","1.478,61","1.516,43","1.519,10","1.475,44","","-1,76%"
"08.04.2022","1.505,03","1.589,02","1.589,02","1.484,88","","0,74%"
"07.04.2022","1.493,93","1.493,45","1.525,89","1.486,45","","0,56%"
"06.04.2022","1.485,62","1.499,68","1.512,59","1.475,31","","-1,55%"
"05.04.2022","1.509,07","1.589,94","1.589,94","1.493,99","","-5,05%"
"04.04.2022","1.589,39","1.610,84","1.652,81","1.557,91","","-1,50%"
"01.04.2022","1.613,62","1.643,54","1.695,96","1.604,71","","-1,26%"
"31.03.2022","1.634,23","1.514,13","1.678,30","1.487,20","","3,45%"
"30.03.2022","1.579,67","1.319,07","1.588,40","1.301,63","","22,74%"
"29.03.2022","1.286,99","1.332,88","1.367,15","1.269,16","","-4,17%"
"28.03.2022","1.343,05","1.396,32","1.396,32","1.340,33","","-17,85%"
"25.02.2022","1.634,85","1.420,40","1.638,22","1.420,40","","17,74%"
"24.02.2022","1.388,55","1.506,19","1.506,21","1.091,53","","-19,02%"
"22.02.2022","1.714,61","1.558,08","1.737,43","1.499,82","","-0,55%"
"21.02.2022","1.724,15","1.848,55","1.853,29","1.688,12","","-5,59%"
"18.02.2022","1.826,30","1.904,60","1.909,54","1.818,07","","-3,68%"
"17.02.2022","1.896,17","1.903,37","1.909,94","1.874,58","","-1,65%"
"16.02.2022","1.927,92","1.935,50","1.941,91","1.912,85","","1,58%"
"15.02.2022","1.897,86","1.893,31","1.913,67","1.883,17","","0,75%"
"14.02.2022","1.883,71","1.876,54","1.902,29","1.846,63","","-1,75%"
"11.02.2022","1.917,28","1.938,84","1.942,40","1.897,83","","-2,26%"
"10.02.2022","1.961,67","1.941,67","1.962,54","1.911,67","","1,15%"
"09.02.2022","1.939,42","1.944,37","1.944,67","1.926,12","","0,29%"
"08.02.2022","1.933,77","1.911,50","1.936,09","1.907,05","","1,73%"
"07.02.2022","1.900,84","1.920,66","1.923,03","1.897,69","","0,04%"
"04.02.2022","1.900,17","1.914,86","1.930,01","1.892,40","","-0,06%"
"03.02.2022","1.901,40","1.896,60","1.916,59","1.884,53","","-1,24%"
"02.02.2022","1.925,35","1.944,53","1.948,47","1.920,64","","-0,41%"
"01.02.2022","1.933,22","1.939,03","1.949,71","1.925,14","","0,41%"
"31.01.2022","1.925,41","1.934,81","1.963,05","1.925,35","","1,23%"
"28.01.2022","1.902,04","1.915,62","1.917,34","1.861,24","","0,58%"
"27.01.2022","1.890,98","1.863,95","1.938,96","1.860,35","","0,26%"
"26.01.2022","1.886,08","1.890,50","1.912,70","1.871,69","","1,44%"
"25.01.2022","1.859,27","1.850,56","1.880,66","1.830,87","","2,65%"
"24.01.2022","1.811,21","1.869,18","1.869,18","1.780,31","","-3,41%"
"21.01.2022","1.875,15","1.870,72","1.898,22","1.861,99","","-1,85%"
"20.01.2022","1.910,54","1.909,67","1.916,76","1.872,36","","1,79%"
"19.01.2022","1.876,93","1.853,23","1.937,87","1.848,69","","0,30%"
"18.01.2022","1.871,31","1.916,04","1.923,87","1.835,57","","-2,30%"
"17.01.2022","1.915,35","1.970,41","1.980,44","1.891,40","","-2,27%"
"14.01.2022","1.959,83","1.998,25","2.004,72","1.918,14","","-0,79%"
"13.01.2022","1.975,42","2.043,73","2.046,94","1.975,42","","-3,16%"
"12.01.2022","2.039,93","2.031,32","2.063,89","2.021,60","","0,80%"
"11.01.2022","2.023,80","2.029,03","2.043,03","2.016,45","","0,37%"
"10.01.2022","2.016,35","2.067,98","2.069,02","2.006,76","","-1,67%"
"06.01.2022","2.050,50","2.042,46","2.061,59","2.039,81","","-1,43%"
"05.01.2022","2.080,25","2.084,10","2.091,47","2.078,05","","-0,42%"
"04.01.2022","2.089,09","2.093,81","2.102,03","2.081,58","","0,20%"
"03.01.2022","2.084,82","2.066,15","2.085,62","2.062,45","","0,96%"
"30.12.2021","2.064,90","2.037,77","2.068,60","2.030,00","","1,58%"
"29.12.2021","2.032,78","2.021,42","2.042,37","2.015,26","","0,04%"
"28.12.2021","2.031,98","2.027,78","2.045,18","2.013,01","","0,95%"
"27.12.2021","2.012,85","1.998,34","2.015,40","1.996,62","","0,72%"
"24.12.2021","1.998,39","2.000,04","2.001,92","1.975,28","","-0,62%"
"23.12.2021","2.010,93","2.008,47","2.013,75","1.994,15","","-0,53%"
"22.12.2021","2.021,57","2.007,30","2.034,03","2.000,23","","0,76%"
"21.12.2021","2.006,24","2.010,58","2.017,88","1.992,95","","-0,34%"
"20.12.2021","2.013,15","2.003,48","2.013,15","1.989,24","","0,28%"
"17.12.2021","2.007,47","1.999,06","2.028,34","1.995,33","","0,33%"
"16.12.2021","2.000,80","1.972,00","2.003,48","1.971,28","","1,93%"
"15.12.2021","1.962,98","1.944,11","1.987,81","1.938,31","","1,18%"
"14.12.2021","1.940,10","1.941,48","1.949,09","1.926,23","","-0,84%"
"13.12.2021","1.956,47","2.019,98","2.021,37","1.950,02","","-3,26%"
"10.12.2021","2.022,32","2.025,65","2.029,41","1.999,91","","-0,52%"
"09.12.2021","2.032,83","2.031,93","2.047,47","2.024,28","","0,31%"
"08.12.2021","2.026,64","2.050,20","2.067,46","2.022,55","","-0,52%"
"07.12.2021","2.037,15","2.038,69","2.049,04","2.021,84","","0,25%"
"06.12.2021","2.032,11","2.057,78","2.058,96","2.015,88","","-0,54%"
"03.12.2021","2.043,22","2.069,60","2.072,84","2.039,94","","-0,57%"
"02.12.2021","2.054,98","2.062,36","2.073,16","2.052,05","","-0,81%"
"01.12.2021","2.071,78","2.044,33","2.071,83","2.042,12","","2,40%"
"30.11.2021","2.023,29","2.043,75","2.046,42","2.016,62","","-1,21%"
"29.11.2021","2.047,98","2.072,44","2.080,07","2.045,33","","-0,97%"
"26.11.2021","2.067,95","2.093,75","2.098,90","2.067,04","","-2,14%"
"25.11.2021","2.113,21","2.108,70","2.118,67","2.098,06","","0,46%"
"24.11.2021","2.103,52","2.130,79","2.133,46","2.096,48","","-0,44%"
"23.11.2021","2.112,85","2.122,33","2.146,03","2.094,89","","-0,89%"
"22.11.2021","2.131,74","2.151,18","2.168,36","2.124,45","","-1,43%"
"19.11.2021","2.162,62","2.184,27","2.188,02","2.155,62","","-0,79%"
"18.11.2021","2.179,77","2.172,17","2.187,72","2.170,56","","-0,81%"
"17.11.2021","2.197,53","2.199,61","2.208,75","2.193,23","","-0,29%"
"16.11.2021","2.203,83","2.200,36","2.213,14","2.190,89","","0,28%"
"15.11.2021","2.197,66","2.200,05","2.206,37","2.190,69","","-0,02%"
"12.11.2021","2.198,13","2.193,30","2.204,67","2.181,94","","-0,27%"
"11.11.2021","2.204,00","2.194,45","2.204,02","2.185,52","","0,40%"
"10.11.2021","2.195,20","2.198,17","2.200,10","2.179,74","","-0,04%"
"09.11.2021","2.196,06","2.185,87","2.201,23","2.182,47","","0,64%"
"08.11.2021","2.182,16","2.187,37","2.190,85","2.179,94","","-0,05%"
"05.11.2021","2.183,16","2.178,96","2.190,15","2.173,50","","0,34%"
"03.11.2021","2.175,70","2.186,21","2.186,21","2.166,16","","-0,14%"
"02.11.2021","2.178,68","2.183,65","2.196,39","2.174,85","","0,12%"
"01.11.2021","2.176,09","2.174,18","2.183,04","2.168,81","","0,40%"
"29.10.2021","2.167,41","2.174,73","2.190,51","2.167,41","","-0,38%"
"28.10.2021","2.175,73","2.187,09","2.187,09","2.163,35","","-0,33%"
"27.10.2021","2.182,86","2.182,78","2.186,38","2.173,31","","-0,34%"
"26.10.2021","2.190,22","2.203,38","2.205,96","2.187,23","","-0,43%"
"25.10.2021","2.199,63","2.208,82","2.217,05","2.195,45","","-0,46%"
"22.10.2021","2.209,72","2.208,65","2.226,27","2.208,64","","0,04%"
"21.10.2021","2.208,81","2.230,88","2.234,98","2.204,02","","-0,86%"
"20.10.2021","2.228,00","2.223,52","2.242,61","2.219,14","","0,69%"
"19.10.2021","2.212,71","2.222,22","2.227,24","2.212,66","","-0,32%"
"18.10.2021","2.219,88","2.208,76","2.225,00","2.202,59","","0,52%"
"15.10.2021","2.208,45","2.223,89","2.225,00","2.207,45","","-0,42%"
"14.10.2021","2.217,81","2.203,07","2.227,83","2.201,51","","0,91%"
"13.10.2021","2.197,83","2.197,01","2.202,86","2.186,22","","-0,02%"
"12.10.2021","2.198,35","2.207,09","2.209,39","2.194,47","","-0,13%"
"11.10.2021","2.201,24","2.207,03","2.216,94","2.200,87","","-2,28%"
"08.10.2021","2.252,58","2.237,30","2.257,21","2.235,28","","0,46%"
"07.10.2021","2.242,27","2.232,33","2.247,16","2.230,46","","0,44%"
"06.10.2021","2.232,54","2.232,57","2.239,66","2.226,35","","-0,09%"
"05.10.2021","2.234,64","2.230,40","2.237,85","2.219,25","","0,25%"
"04.10.2021","2.229,12","2.249,13","2.250,49","2.227,06","","-0,37%"
"01.10.2021","2.237,40","2.242,61","2.247,68","2.235,67","","-0,48%"
"30.09.2021","2.248,21","2.249,01","2.254,83","2.241,97","","0,33%"
"29.09.2021","2.240,91","2.258,77","2.258,77","2.240,91","","-0,75%"
"28.09.2021","2.257,78","2.269,84","2.277,31","2.255,76","","-0,48%"
"27.09.2021","2.268,65","2.275,44","2.278,20","2.268,16","","-0,02%"
"24.09.2021","2.269,11","2.243,14","2.272,27","2.240,82","","1,25%"
"23.09.2021","2.241,16","2.252,63","2.253,14","2.241,01","","-0,34%"
"22.09.2021","2.248,71","2.247,22","2.252,02","2.237,55","","0,40%"
"21.09.2021","2.239,79","2.246,16","2.249,31","2.235,16","","0,03%"
"20.09.2021","2.239,18","2.258,77","2.260,93","2.233,66","","-1,43%"
"17.09.2021","2.271,76","2.269,92","2.278,12","2.265,52","","0,41%"
"16.09.2021","2.262,49","2.262,37","2.265,23","2.246,95","","0,15%"
"15.09.2021","2.259,20","2.287,81","2.287,81","2.259,20","","-0,70%"
"14.09.2021","2.275,11","2.288,03","2.291,96","2.270,25","","-0,21%"
"13.09.2021","2.279,85","2.271,65","2.293,72","2.271,65","","0,42%"
"10.09.2021","2.270,38","2.265,62","2.273,61","2.261,90","","0,39%"
"09.09.2021","2.261,47","2.268,97","2.273,84","2.260,22","","-0,71%"
"08.09.2021","2.277,71","2.271,63","2.283,80","2.254,98","","0,24%"
"07.09.2021","2.272,31","2.271,75","2.281,00","2.266,65","","0,14%"
"06.09.2021","2.269,13","2.283,36","2.283,36","2.267,86","","-0,32%"
"03.09.2021","2.276,46","2.274,03","2.288,18","2.272,21","","0,19%"
"02.09.2021","2.272,21","2.286,77","2.286,77","2.267,55","","-0,40%"
"01.09.2021","2.281,29","2.277,03","2.285,40","2.267,60","","0,49%"
"31.08.2021","2.270,09","2.274,91","2.280,88","2.261,14","","-0,33%"
"30.08.2021","2.277,55","2.285,84","2.286,17","2.269,25","","-0,20%"
"27.08.2021","2.282,09","2.280,18","2.291,05","2.273,14","","-0,16%"
"26.08.2021","2.285,70","2.273,13","2.287,12","2.268,53","","0,08%"
"25.08.2021","2.283,79","2.274,41","2.288,00","2.271,19","","0,55%"
"24.08.2021","2.271,19","2.262,48","2.278,41","2.251,82","","0,86%"
"23.08.2021","2.251,82","2.252,18","2.257,61","2.242,45","","0,18%"
"20.08.2021","2.247,75","2.244,23","2.247,75","2.233,35","","0,03%"
"19.08.2021","2.247,14","2.247,85","2.247,85","2.220,28","","0,16%"
"18.08.2021","2.243,63","2.235,57","2.251,98","2.233,91","","0,44%"
"17.08.2021","2.233,91","2.217,86","2.233,91","2.215,65","","0,54%"
"16.08.2021","2.221,97","2.225,22","2.229,45","2.216,41","","-0,13%"
"13.08.2021","2.224,96","2.235,48","2.235,80","2.222,70","","-0,07%"
"12.08.2021","2.226,56","2.229,67","2.243,81","2.222,66","","-0,25%"
"11.08.2021","2.232,18","2.233,47","2.242,00","2.225,90","","0,28%"
"10.08.2021","2.225,90","2.228,21","2.234,23","2.220,85","","-0,17%"
"09.08.2021","2.229,59","2.217,22","2.230,96","2.214,61","","0,66%"
"06.08.2021","2.215,06","2.223,22","2.224,76","2.214,07","","-0,28%"
"05.08.2021","2.221,36","2.205,93","2.225,53","2.203,08","","0,83%"
"04.08.2021","2.203,08","2.208,20","2.209,75","2.199,11","","0,18%"
"03.08.2021","2.199,11","2.202,45","2.202,85","2.195,57","","0,01%"
"02.08.2021","2.198,88","2.206,35","2.211,09","2.191,28","","0,35%"
"30.07.2021","2.191,28","2.206,16","2.214,21","2.190,95","","-0,98%"
"29.07.2021","2.213,00","2.212,94","2.215,40","2.204,51","","0,28%"
"28.07.2021","2.206,77","2.205,70","2.217,67","2.201,24","","0,25%"
"27.07.2021","2.201,24","2.215,69","2.217,94","2.198,81","","-0,20%"
"26.07.2021","2.205,70","2.196,50","2.207,85","2.194,06","","0,44%"
"23.07.2021","2.196,13","2.202,42","2.211,57","2.194,08","","-0,02%"
"22.07.2021","2.196,57","2.201,99","2.210,41","2.192,80","","-0,18%"
"21.07.2021","2.200,60","2.198,35","2.208,89","2.193,89","","0,25%"
"20.07.2021","2.195,01","2.211,62","2.215,70","2.188,70","","-0,46%"
"19.07.2021","2.205,23","2.229,45","2.237,59","2.197,28","","-1,28%"
"16.07.2021","2.233,85","2.257,82","2.260,73","2.231,79","","-0,83%"
"15.07.2021","2.252,52","2.259,81","2.266,41","2.251,07","","-0,35%"
"14.07.2021","2.260,52","2.268,08","2.270,15","2.254,47","","-0,47%"
"13.07.2021","2.271,22","2.271,17","2.276,87","2.258,93","","0,28%"
"12.07.2021","2.264,88","2.256,14","2.266,61","2.250,53","","0,95%"
"09.07.2021","2.243,58","2.241,38","2.251,70","2.230,72","","-1,28%"
"08.07.2021","2.272,77","2.294,46","2.295,02","2.263,54","","-1,02%"
"07.07.2021","2.296,30","2.302,51","2.306,50","2.288,68","","-5,16%"
"06.07.2021","2.421,17","2.422,44","2.433,26","2.415,97","","-0,41%"
"05.07.2021","2.431,08","2.430,20","2.434,87","2.419,28","","-0,13%"
"02.07.2021","2.434,21","2.393,47","2.435,54","2.390,77","","1,68%"
"01.07.2021","2.394,09","2.380,19","2.395,15","2.378,21","","0,32%"
"30.06.2021","2.386,57","2.376,24","2.390,28","2.363,58","","0,90%"
"29.06.2021","2.365,36","2.385,69","2.385,92","2.361,78","","-0,79%"
"28.06.2021","2.384,16","2.389,56","2.395,78","2.383,15","","-0,10%"
"25.06.2021","2.386,52","2.371,33","2.388,98","2.370,88","","0,61%"
"24.06.2021","2.372,10","2.384,11","2.386,02","2.367,73","","-0,29%"
"23.06.2021","2.378,91","2.395,99","2.396,86","2.378,52","","-0,16%"
"22.06.2021","2.382,71","2.391,16","2.393,95","2.381,28","","0,13%"
"21.06.2021","2.379,66","2.369,91","2.385,43","2.368,52","","0,07%"
"18.06.2021","2.378,11","2.395,29","2.395,29","2.365,53","","-0,37%"
"17.06.2021","2.386,88","2.397,36","2.405,07","2.385,44","","-0,64%"
"16.06.2021","2.402,37","2.401,03","2.411,94","2.390,46","","-0,01%"
"15.06.2021","2.402,55","2.405,71","2.411,66","2.399,21","","-0,10%"
"14.06.2021","2.404,92","2.391,27","2.405,96","2.391,27","","0,65%"
"11.06.2021","2.389,38","2.396,84","2.399,94","2.386,74","","-0,28%"
"10.06.2021","2.396,00","2.391,89","2.397,83","2.388,35","","0,08%"
"09.06.2021","2.394,02","2.397,76","2.403,99","2.392,01","","0,26%"
"08.06.2021","2.387,72","2.388,50","2.397,74","2.386,16","","-0,04%"
"07.06.2021","2.388,74","2.391,23","2.393,59","2.379,21","","0,35%"
"04.06.2021","2.380,45","2.388,41","2.388,41","2.372,24","","-0,59%"
"03.06.2021","2.394,61","2.386,86","2.402,84","2.382,40","","0,69%"
"02.06.2021","2.378,10","2.374,69","2.381,70","2.371,12","","0,44%"
"01.06.2021","2.367,74","2.377,88","2.382,78","2.364,19","","-0,25%"
"31.05.2021","2.373,78","2.367,29","2.378,56","2.364,75","","0,42%"
"28.05.2021","2.363,85","2.361,56","2.366,29","2.357,30","","0,21%"
"27.05.2021","2.358,99","2.360,59","2.365,76","2.354,35","","-0,16%"
"26.05.2021","2.362,83","2.363,95","2.367,97","2.356,72","","0,11%"
"25.05.2021","2.360,24","2.357,01","2.369,50","2.352,68","","0,14%"
"24.05.2021","2.357,02","2.355,91","2.366,67","2.355,05","","0,09%"
"21.05.2021","2.355,01","2.354,89","2.368,85","2.341,49","","-0,01%"
"20.05.2021","2.355,18","2.367,14","2.378,75","2.352,03","","-0,25%"
"19.05.2021","2.361,00","2.364,32","2.382,17","2.346,49","","-0,24%"
"18.05.2021","2.366,62","2.322,81","2.366,62","2.320,71","","2,06%"
"17.05.2021","2.318,87","2.316,43","2.333,08","2.313,72","","0,30%"
"14.05.2021","2.312,01","2.306,80","2.338,27","2.294,58","","0,53%"
"13.05.2021","2.299,73","2.301,37","2.305,30","2.289,44","","0,00%"
"12.05.2021","2.299,65","2.315,19","2.315,35","2.298,49","","-0,38%"
"11.05.2021","2.308,46","2.309,91","2.320,50","2.307,31","","-0,42%"
"10.05.2021","2.318,17","2.319,71","2.324,99","2.310,24","","0,13%"
"07.05.2021","2.315,19","2.312,18","2.317,94","2.307,55","","0,31%"
"06.05.2021","2.308,04","2.317,99","2.317,99","2.306,17","","0,01%"
"05.05.2021","2.307,87","2.304,66","2.311,89","2.299,00","","0,49%"
"04.05.2021","2.296,53","2.300,32","2.313,42","2.295,14","","0,12%"
"30.04.2021","2.293,80","2.302,80","2.307,38","2.290,29","","-0,39%"
"29.04.2021","2.302,80","2.317,92","2.318,99","2.298,02","","-0,08%"
"28.04.2021","2.304,61","2.313,10","2.320,85","2.288,96","","-0,28%"
"27.04.2021","2.311,01","2.323,75","2.331,27","2.304,35","","-0,47%"
"26.04.2021","2.321,83","2.315,20","2.321,83","2.309,56","","0,42%"
"23.04.2021","2.312,17","2.314,97","2.321,95","2.303,98","","-0,39%"
"22.04.2021","2.321,22","2.311,37","2.325,27","2.306,48","","0,53%"
"21.04.2021","2.308,87","2.308,49","2.318,58","2.299,22","","0,29%"
"20.04.2021","2.302,16","2.325,53","2.331,78","2.298,97","","-0,74%"
"19.04.2021","2.319,35","2.326,60","2.340,43","2.317,58","","0,26%"
"16.04.2021","2.313,33","2.297,26","2.330,14","2.290,96","","0,87%"
"15.04.2021","2.293,46","2.291,47","2.297,94","2.283,68","","-0,09%"
"14.04.2021","2.295,46","2.299,57","2.299,99","2.292,43","","-0,17%"
"13.04.2021","2.299,47","2.302,19","2.303,24","2.291,72","","-0,10%"
"12.04.2021","2.301,67","2.293,29","2.308,24","2.289,03","","0,39%"
"09.04.2021","2.292,78","2.293,72","2.298,13","2.289,66","","-0,20%"
"08.04.2021","2.297,47","2.295,37","2.299,88","2.290,42","","0,23%"
"07.04.2021","2.292,10","2.296,26","2.301,62","2.281,97","","-0,17%"
"06.04.2021","2.296,06","2.305,16","2.305,82","2.293,16","","-0,08%"
"05.04.2021","2.297,88","2.304,09","2.304,38","2.290,44","","-0,21%"
"02.04.2021","2.302,65","2.295,45","2.303,67","2.290,19","","0,49%"
"01.04.2021","2.291,45","2.299,29","2.307,59","2.290,17","","-0,14%"
"31.03.2021","2.294,61","2.286,73","2.296,69","2.285,65","","0,35%"
"30.03.2021","2.286,50","2.294,99","2.301,11","2.282,97","","0,01%"
"29.03.2021","2.286,17","2.290,10","2.295,98","2.282,57","","0,23%"
"26.03.2021","2.280,90","2.291,96","2.294,16","2.276,37","","-0,39%"
"25.03.2021","2.289,94","2.286,35","2.294,26","2.277,61","","0,05%"
"24.03.2021","2.288,80","2.289,67","2.296,56","2.278,55","","-0,06%"
"23.03.2021","2.290,22","2.305,31","2.306,70","2.289,73","","-0,66%"
"22.03.2021","2.305,34","2.300,63","2.311,07","2.296,42","","0,59%"
"19.03.2021","2.291,80","2.299,74","2.313,73","2.291,80","","-0,71%"
"18.03.2021","2.308,22","2.321,06","2.322,99","2.303,39","","-0,17%"
"17.03.2021","2.312,22","2.327,83","2.334,30","2.301,49","","-0,73%"
"16.03.2021","2.329,33","2.333,67","2.340,75","2.317,82","","0,25%"
"15.03.2021","2.323,55","2.329,83","2.348,58","2.315,88","","-0,33%"
"12.03.2021","2.331,29","2.315,89","2.332,26","2.309,95","","0,81%"
"11.03.2021","2.312,60","2.293,95","2.312,60","2.290,83","","1,30%"
"10.03.2021","2.282,81","2.285,68","2.305,70","2.281,17","","-0,17%"
"09.03.2021","2.286,73","2.303,01","2.318,11","2.278,89","","-0,49%"
"05.03.2021","2.298,10","2.318,13","2.330,75","2.294,15","","-1,69%"
"04.03.2021","2.337,66","2.312,52","2.344,10","2.293,93","","0,67%"
"03.03.2021","2.322,21","2.328,32","2.341,15","2.310,61","","0,36%"
"02.03.2021","2.313,85","2.309,17","2.318,10","2.302,13","","0,56%"
"01.03.2021","2.301,04","2.298,33","2.303,20","2.288,42","","0,38%"
"26.02.2021","2.292,24","2.289,30","2.306,23","2.281,73","","-0,55%"
"25.02.2021","2.304,96","2.310,39","2.316,77","2.294,29","","0,30%"
"24.02.2021","2.298,18","2.318,10","2.328,34","2.288,30","","-0,88%"
"22.02.2021","2.318,52","2.349,60","2.353,30","2.314,89","","-0,98%"
"20.02.2021","2.341,35","2.334,17","2.346,32","2.323,05","","0,19%"
"19.02.2021","2.336,95","2.323,51","2.344,01","2.311,07","","1,39%"
"18.02.2021","2.304,93","2.316,03","2.320,84","2.300,30","","-0,55%"
"17.02.2021","2.317,61","2.336,80","2.348,03","2.308,77","","-1,10%"
"16.02.2021","2.343,38","2.357,25","2.359,27","2.341,68","","-0,07%"
"15.02.2021","2.344,93","2.339,27","2.350,61","2.339,23","","0,96%"
"12.02.2021","2.322,52","2.333,11","2.335,63","2.308,28","","-0,47%"
"11.02.2021","2.333,50","2.346,16","2.352,29","2.332,35","","-0,43%"
"10.02.2021","2.343,58","2.370,26","2.372,02","2.339,38","","-0,89%"
"09.02.2021","2.364,69","2.375,00","2.375,00","2.356,44","","-0,27%"
"08.02.2021","2.371,01","2.380,37","2.381,93","2.362,52","","-0,40%"
"05.02.2021","2.380,63","2.362,08","2.386,96","2.353,10","","0,76%"
"04.02.2021","2.362,75","2.370,36","2.377,08","2.356,50","","-0,37%"
"03.02.2021","2.371,47","2.349,33","2.371,47","2.341,30","","0,67%"
"02.02.2021","2.355,60","2.349,26","2.356,24","2.338,35","","0,92%"
"01.02.2021","2.334,05","2.316,81","2.348,32","2.312,48","","0,20%"
"29.01.2021","2.329,50","2.366,94","2.371,01","2.325,12","","-1,91%"
"28.01.2021","2.374,92","2.363,77","2.383,23","2.353,20","","-0,15%"
"27.01.2021","2.378,53","2.392,30","2.392,30","2.364,32","","-0,36%"
"26.01.2021","2.387,04","2.367,12","2.387,76","2.351,05","","0,92%"
"25.01.2021","2.365,33","2.339,73","2.376,78","2.335,78","","1,49%"
"22.01.2021","2.330,52","2.317,58","2.333,23","2.304,99","","0,51%"
"21.01.2021","2.318,74","2.347,61","2.362,95","2.316,11","","-1,06%"
