"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"10.11.2023","593,00","607,00","607,80","584,00","3,86M","-1,89%"
"09.11.2023","604,40","620,00","626,20","601,40","4,25M","-2,14%"
"08.11.2023","617,60","633,40","633,40","609,20","3,53M","-1,97%"
"07.11.2023","630,00","634,00","636,00","620,80","3,00M","-0,38%"
"06.11.2023","632,40","619,20","635,00","619,00","4,07M","2,73%"
"03.11.2023","615,60","591,00","621,60","588,00","6,44M","4,80%"
"02.11.2023","587,40","589,00","599,00","579,00","2,64M","0,24%"
"01.11.2023","586,00","581,80","587,00","578,00","1,16M","1,42%"
"31.10.2023","577,80","590,00","592,80","576,00","2,26M","-2,03%"
"30.10.2023","589,80","579,00","601,20","574,60","3,48M","2,04%"
"27.10.2023","578,00","590,20","593,40","575,40","2,73M","-2,07%"
"26.10.2023","590,20","596,00","608,00","586,00","2,96M","-0,84%"
"25.10.2023","595,20","611,00","611,80","592,20","4,01M","-2,59%"
"24.10.2023","611,00","620,40","622,40","606,40","3,16M","-1,39%"
"23.10.2023","619,60","620,00","642,80","611,00","10,17M","0,00%"
"20.10.2023","619,60","600,00","642,60","550,00","21,14M","-6,97%"
"18.09.2023","666,00","647,00","669,00","646,00","1,03M","3,22%"
"15.09.2023","645,20","632,00","656,60","631,80","770,62K","0,69%"
"14.09.2023","640,80","642,60","649,60","627,20","1,65M","-0,65%"
"13.09.2023","645,00","680,00","681,20","636,80","3,21M","-5,54%"
"12.09.2023","682,80","663,00","700,20","659,20","3,48M","2,99%"
"11.09.2023","663,00","719,00","732,80","657,60","4,91M","-7,61%"
"08.09.2023","717,60","733,00","739,80","710,00","1,11M","-1,73%"
"07.09.2023","730,20","748,20","752,60","715,20","2,12M","-2,41%"
"06.09.2023","748,20","761,20","761,60","742,00","1,12M","-1,73%"
"05.09.2023","761,40","767,60","771,80","752,40","1,59M","-1,07%"
"04.09.2023","769,60","748,00","772,40","745,60","2,49M","3,94%"
"01.09.2023","740,40","746,80","753,60","737,20","701,76K","-0,83%"
"31.08.2023","746,60","730,00","751,00","726,40","1,68M","2,27%"
"30.08.2023","730,00","729,00","733,80","721,00","636,92K","0,14%"
"29.08.2023","729,00","735,60","739,80","724,20","848,27K","-0,82%"
"28.08.2023","735,00","725,40","735,00","724,00","688,68K","1,38%"
"25.08.2023","725,00","731,60","736,80","720,20","773,39K","-0,71%"
"24.08.2023","730,20","721,00","734,40","715,80","1,01M","2,50%"
"23.08.2023","712,40","746,60","746,80","706,80","3,16M","-4,12%"
"22.08.2023","743,00","755,40","757,20","737,80","1,23M","-1,54%"
"21.08.2023","754,60","730,00","756,60","728,00","1,88M","4,17%"
"18.08.2023","724,40","721,00","728,60","710,40","996,38K","0,64%"
"17.08.2023","719,80","718,00","721,80","706,80","1,45M","1,41%"
"16.08.2023","709,80","736,00","746,60","701,20","2,89M","-3,80%"
"15.08.2023","737,80","730,20","760,00","720,00","1,87M","0,46%"
"14.08.2023","734,40","778,60","779,00","732,00","2,76M","-4,90%"
"11.08.2023","772,20","759,20","783,00","756,00","4,90M","1,39%"
"10.08.2023","761,60","795,00","799,80","750,60","5,63M","-2,61%"
"09.08.2023","782,00","735,00","783,00","725,80","2,99M","6,98%"
"08.08.2023","731,00","721,80","734,00","697,00","2,15M","1,27%"
"07.08.2023","721,80","733,20","753,00","706,20","2,29M","-1,10%"
"04.08.2023","729,80","753,00","767,80","680,60","4,33M","-2,41%"
"03.08.2023","747,80","724,80","752,00","717,20","1,94M","3,43%"
"02.08.2023","723,00","729,80","737,60","712,00","1,19M","-0,90%"
"01.08.2023","729,60","719,00","738,00","711,20","2,07M","1,81%"
"31.07.2023","716,60","724,80","734,00","710,60","2,48M","-0,67%"
"28.07.2023","721,40","699,00","723,00","697,00","2,35M","3,44%"
"27.07.2023","697,40","678,80","701,00","676,40","2,69M","3,14%"
"26.07.2023","676,20","680,00","680,00","670,80","667,91K","-0,53%"
"25.07.2023","679,80","684,60","684,80","674,00","793,46K","-0,26%"
"24.07.2023","681,60","671,60","687,00","668,00","1,47M","1,52%"
"21.07.2023","671,40","660,00","671,80","657,60","993,70K","1,94%"
"20.07.2023","658,60","669,00","680,00","655,20","1,98M","-1,58%"
"19.07.2023","669,20","674,80","678,60","665,20","978,45K","-1,12%"
"18.07.2023","676,80","684,60","688,00","671,80","1,68M","-1,14%"
"17.07.2023","684,60","656,00","685,80","650,00","3,39M","3,51%"
"14.07.2023","661,40","640,80","664,00","638,00","4,72M","3,25%"
"13.07.2023","640,60","629,20","640,80","617,40","1,90M","1,91%"
"12.07.2023","628,60","624,20","632,80","620,40","1,06M","0,93%"
"11.07.2023","622,80","618,00","623,00","610,60","601,93K","1,10%"
"10.07.2023","616,00","606,00","620,00","606,00","773,00K","1,68%"
"07.07.2023","605,80","606,00","609,00","602,40","335,16K","-0,20%"
"06.07.2023","607,00","607,00","613,80","603,20","428,21K","0,30%"
"05.07.2023","605,20","605,20","611,00","602,60","530,92K","0,40%"
"04.07.2023","602,80","610,20","615,00","598,60","821,31K","-1,21%"
"03.07.2023","610,20","612,80","617,60","605,40","576,33K","-0,46%"
"30.06.2023","613,00","623,00","624,80","610,00","626,91K","-1,54%"
"29.06.2023","622,60","625,60","627,60","621,20","390,70K","-0,42%"
"28.06.2023","625,20","630,20","634,00","620,80","719,70K","-0,22%"
"27.06.2023","626,60","620,00","635,00","617,80","1,27M","1,52%"
"26.06.2023","617,20","627,80","633,40","590,00","2,92M","0,55%"
"23.06.2023","613,80","624,00","651,00","607,00","4,99M","-1,51%"
"22.06.2023","623,20","641,40","647,00","622,20","1,24M","-2,84%"
"21.06.2023","641,40","629,00","644,00","626,20","2,00M","2,10%"
"20.06.2023","628,20","622,00","631,00","605,20","1,57M","1,06%"
"19.06.2023","621,60","623,00","630,00","615,60","910,92K","0,45%"
"16.06.2023","618,80","624,60","626,80","611,20","1,25M","-0,80%"
"15.06.2023","623,80","629,80","632,80","620,20","975,54K","-0,98%"
"14.06.2023","630,00","638,00","638,20","627,00","702,56K","-0,69%"
"13.06.2023","634,40","637,80","640,00","623,40","1,36M","-0,22%"
"09.06.2023","635,80","645,00","647,80","632,20","1,11M","-0,87%"
"08.06.2023","641,40","633,60","648,40","628,00","1,74M","1,23%"
"07.06.2023","633,60","634,00","642,80","626,40","2,00M","0,60%"
"06.06.2023","629,80","610,00","637,40","592,20","3,52M","2,91%"
"05.06.2023","612,00","621,80","652,00","606,00","6,07M","-1,07%"
"02.06.2023","618,60","576,00","623,40","573,20","3,49M","8,07%"
"01.06.2023","572,40","575,00","584,40","568,00","1,16M","-0,42%"
"31.05.2023","574,80","570,00","582,60","561,80","1,41M","0,31%"
"30.05.2023","573,00","585,00","594,60","565,60","2,35M","-3,14%"
"29.05.2023","591,60","563,60","596,20","561,40","3,53M","5,76%"
"26.05.2023","559,40","541,60","561,40","537,20","2,52M","3,29%"
"25.05.2023","541,60","544,20","544,80","526,40","1,11M","-0,26%"
"24.05.2023","543,00","535,00","546,60","528,00","1,23M","1,99%"
"23.05.2023","532,40","539,20","540,40","523,40","918,66K","-0,45%"
"22.05.2023","534,80","548,20","553,00","522,80","2,35M","-1,04%"
"19.05.2023","540,40","509,60","544,40","507,20","4,43M","6,04%"
"18.05.2023","509,60","513,00","518,00","507,80","1,12M","-0,47%"
"17.05.2023","512,00","512,80","514,80","505,20","717,88K","-0,08%"
"16.05.2023","512,40","518,40","518,60","507,20","1,45M","-0,81%"
"15.05.2023","516,60","492,20","516,80","490,40","4,17M","6,25%"
"12.05.2023","486,20","482,00","488,00","475,20","644,28K","1,50%"
"11.05.2023","479,00","490,60","494,60","467,00","1,39M","-1,92%"
"10.05.2023","488,40","470,60","489,80","470,60","1,14M","4,58%"
"08.05.2023","467,00","477,40","481,20","465,20","298,76K","-1,60%"
"05.05.2023","474,60","473,80","489,20","470,00","1,85M","0,51%"
"04.05.2023","472,20","464,00","475,80","464,00","427,38K","2,03%"
"03.05.2023","462,80","484,40","485,60","462,80","1,07M","-4,42%"
"02.05.2023","484,20","497,00","504,20","476,00","1,19M","-2,50%"
"28.04.2023","496,60","503,20","506,40","490,80","1,23M","-1,04%"
"27.04.2023","501,80","490,00","501,80","486,00","2,44M","2,91%"
"26.04.2023","487,60","478,60","493,40","477,00","1,74M","1,88%"
"25.04.2023","478,60","480,00","480,80","476,00","332,49K","-0,04%"
"24.04.2023","478,80","480,60","485,80","475,00","578,73K","-0,37%"
"21.04.2023","480,60","480,40","484,00","477,60","722,21K","0,21%"
"20.04.2023","479,60","474,60","480,80","466,20","740,28K","1,70%"
"19.04.2023","471,60","486,00","486,60","446,00","1,29M","-2,68%"
"18.04.2023","484,60","479,60","485,60","474,00","1,17M","1,72%"
"17.04.2023","476,40","475,00","477,80","471,00","454,76K","1,02%"
"14.04.2023","471,60","471,00","471,60","467,20","247,23K","0,21%"
"13.04.2023","470,60","475,00","477,60","467,60","342,23K","-0,80%"
"12.04.2023","474,40","468,00","480,00","465,20","828,42K","1,58%"
"11.04.2023","467,00","480,00","484,00","463,00","1,69M","-2,42%"
"10.04.2023","478,60","461,60","478,80","461,00","1,49M","3,77%"
"07.04.2023","461,20","463,60","465,40","459,00","833,69K","-0,60%"
"06.04.2023","464,00","471,00","471,00","461,60","777,78K","-0,81%"
"05.04.2023","467,80","473,60","473,60","463,40","766,03K","-0,76%"
"04.04.2023","471,40","481,80","482,20","468,00","1,19M","-2,12%"
"03.04.2023","481,60","482,00","485,20","476,40","339,96K","0,17%"
"31.03.2023","480,80","487,00","487,40","477,00","542,40K","-0,99%"
