"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"06.07.2017","67,52","67,72","68,35","67,51","7,30M","-6,07%"
"05.07.2017","71,88","71,63","71,90","71,51","3,07M","0,14%"
"04.07.2017","71,78","71,81","71,98","71,52","3,02M","0,39%"
"03.07.2017","71,50","71,69","71,70","71,00","1,24M","0,18%"
"30.06.2017","71,37","70,80","71,48","70,57","1,48M","0,81%"
"29.06.2017","70,80","72,11","72,55","70,25","6,06M","-1,67%"
"28.06.2017","72,00","71,45","72,41","71,10","1,81M","0,70%"
"27.06.2017","71,50","70,00","71,81","69,85","3,76M","2,07%"
"26.06.2017","70,05","70,50","70,50","70,02","790,94K","-0,19%"
"23.06.2017","70,18","70,31","70,70","70,08","2,02M","0,04%"
"22.06.2017","70,15","69,85","70,74","69,50","2,45M","0,21%"
"21.06.2017","70,00","70,01","70,40","69,86","2,02M","0,00%"
"20.06.2017","70,00","70,03","70,70","69,81","3,86M","0,00%"
"19.06.2017","70,00","70,65","70,90","69,95","1,76M","-1,51%"
"16.06.2017","71,07","69,10","71,07","69,10","5,03M","2,54%"
"15.06.2017","69,31","69,54","69,90","68,80","9,61M","-1,41%"
"14.06.2017","70,30","70,39","70,55","69,63","4,87M","-0,14%"
"13.06.2017","70,40","70,95","71,16","70,20","1,35M","-0,71%"
"09.06.2017","70,90","70,00","70,98","70,00","1,94M","1,47%"
"08.06.2017","69,87","69,98","70,75","69,81","3,54M","0,13%"
"07.06.2017","69,78","69,90","70,77","69,78","3,20M","0,11%"
"06.06.2017","69,70","71,30","71,38","69,70","2,92M","-2,02%"
"05.06.2017","71,14","71,00","71,70","70,78","703,29K","0,34%"
"02.06.2017","70,90","71,28","71,28","70,37","4,29M","-0,31%"
"01.06.2017","71,12","71,67","72,00","70,82","2,34M","-0,53%"
"31.05.2017","71,50","71,76","72,45","71,20","3,35M","-0,50%"
"30.05.2017","71,86","72,49","72,49","71,75","713,90K","-0,87%"
"29.05.2017","72,49","72,55","72,98","72,22","730,95K","0,26%"
"26.05.2017","72,30","72,08","72,54","71,88","1,04M","0,18%"
"25.05.2017","72,17","72,79","72,83","71,81","1,92M","-0,19%"
"24.05.2017","72,31","73,07","73,19","72,31","1,42M","-0,58%"
"23.05.2017","72,73","73,09","73,75","72,50","3,12M","-0,03%"
"22.05.2017","72,75","73,79","73,79","72,60","2,26M","-0,63%"
"19.05.2017","73,21","73,98","73,98","73,10","1,52M","-0,50%"
"18.05.2017","73,58","74,28","74,40","73,27","2,44M","-0,46%"
"17.05.2017","73,92","74,25","74,60","73,92","1,54M","-0,18%"
"16.05.2017","74,05","75,18","75,49","74,05","2,05M","-1,40%"
"15.05.2017","75,10","74,95","75,41","74,70","1,07M","0,16%"
"12.05.2017","74,98","74,98","74,98","74,07","1,38M","-0,04%"
"11.05.2017","75,01","75,19","75,19","74,50","1,76M","-0,28%"
"10.05.2017","75,22","75,16","75,54","74,95","1,52M","0,08%"
"05.05.2017","75,16","74,50","75,17","74,41","714,22K","0,21%"
"04.05.2017","75,00","74,45","75,10","74,29","959,19K","0,94%"
"03.05.2017","74,30","75,50","75,54","73,83","2,33M","-0,95%"
"02.05.2017","75,01","74,50","76,00","74,28","1,76M","0,68%"
"28.04.2017","74,50","74,95","75,38","73,91","4,87M","0,08%"
"27.04.2017","74,44","76,56","77,69","74,29","7,59M","-3,26%"
"26.04.2017","76,95","75,97","77,28","75,42","2,74M","1,92%"
"25.04.2017","75,50","74,44","76,37","73,88","3,28M","1,44%"
"24.04.2017","74,43","73,70","74,80","73,31","4,07M","1,65%"
"21.04.2017","73,22","72,82","74,48","72,82","1,83M","0,56%"
"20.04.2017","72,81","73,02","73,58","72,20","1,86M","-0,61%"
"19.04.2017","73,26","75,00","75,00","73,25","3,34M","-1,40%"
"18.04.2017","74,30","75,00","75,17","73,81","1,20M","-0,92%"
"17.04.2017","74,99","73,23","75,44","72,90","1,20M","2,73%"
"14.04.2017","73,00","74,60","74,60","72,90","768,74K","-1,66%"
"13.04.2017","74,23","75,70","76,20","74,09","2,07M","-2,17%"
"12.04.2017","75,88","76,09","76,13","75,00","1,88M","-0,03%"
"11.04.2017","75,90","76,35","76,92","75,50","1,22M","-0,56%"
"10.04.2017","76,33","77,23","77,90","76,10","1,98M","-1,15%"
"07.04.2017","77,22","78,00","78,12","76,80","2,21M","-0,72%"
"06.04.2017","77,78","77,90","78,28","77,52","1,44M","-0,54%"
"05.04.2017","78,20","76,91","78,49","76,91","2,26M","1,80%"
"04.04.2017","76,82","76,80","76,98","76,35","947,55K","-0,22%"
"03.04.2017","76,99","76,93","76,99","76,25","610,32K","0,05%"
"31.03.2017","76,95","76,72","76,95","76,06","1,27M","0,30%"
"30.03.2017","76,72","76,36","77,00","75,89","2,46M","1,01%"
"29.03.2017","75,95","77,10","77,10","75,95","1,34M","-0,82%"
"28.03.2017","76,58","76,89","77,27","76,51","1,37M","-0,03%"
"27.03.2017","76,60","77,50","78,09","76,18","1,38M","-1,16%"
"24.03.2017","77,50","77,70","78,01","77,27","754,39K","-0,45%"
"23.03.2017","77,85","78,59","78,70","77,57","1,67M","-0,06%"
"22.03.2017","77,90","77,14","77,97","77,14","1,81M","-0,13%"
"21.03.2017","78,00","78,24","79,12","77,31","3,23M","-0,32%"
"20.03.2017","78,25","75,98","78,36","75,35","3,91M","4,33%"
"17.03.2017","75,00","76,20","77,64","75,00","8,43M","-1,57%"
"16.03.2017","76,20","76,99","77,11","75,52","3,77M","-0,57%"
"15.03.2017","76,64","77,17","77,48","76,54","1,44M","-0,55%"
"14.03.2017","77,06","76,84","77,92","76,03","3,77M","0,85%"
"13.03.2017","76,41","75,20","76,70","74,00","2,95M","2,02%"
"10.03.2017","74,90","75,11","75,89","74,63","2,69M","-0,79%"
"09.03.2017","75,50","76,20","76,20","74,01","4,43M","-1,31%"
"07.03.2017","76,50","79,05","79,05","75,80","8,45M","-3,59%"
"06.03.2017","79,35","79,07","79,60","78,45","1,47M","0,28%"
"03.03.2017","79,13","79,15","79,30","78,00","1,32M","0,10%"
"02.03.2017","79,05","78,98","79,47","78,48","1,43M","0,43%"
"01.03.2017","78,71","78,27","79,60","78,10","2,12M","0,83%"
"28.02.2017","78,06","78,95","79,22","78,06","5,14M","-1,13%"
"27.02.2017","78,95","80,00","80,45","78,73","1,79M","-1,31%"
"24.02.2017","80,00","79,08","80,15","78,50","2,17M","1,27%"
"22.02.2017","79,00","80,00","80,00","78,80","2,36M","-1,23%"
"21.02.2017","79,98","79,20","80,00","78,95","1,85M","1,01%"
"20.02.2017","79,18","80,00","80,78","78,15","7,82M","-1,02%"
"17.02.2017","80,00","81,75","81,93","79,65","5,28M","-2,14%"
"16.02.2017","81,75","82,59","83,18","81,33","2,92M","-0,79%"
"15.02.2017","82,40","84,48","84,55","82,39","4,57M","-2,60%"
"14.02.2017","84,60","85,01","85,30","84,26","2,08M","-0,72%"
"13.02.2017","85,21","85,05","85,35","84,60","1,56M","0,19%"
"10.02.2017","85,05","85,06","85,75","84,50","1,29M","-0,29%"
"09.02.2017","85,30","84,74","85,30","83,05","3,49M","0,65%"
"08.02.2017","84,75","84,71","84,75","83,35","2,42M","0,05%"
"07.02.2017","84,71","83,87","84,80","83,59","1,30M","1,01%"
"06.02.2017","83,86","84,50","84,90","83,23","1,52M","-0,76%"
"03.02.2017","84,50","84,24","84,53","83,75","1,33M","0,62%"
"02.02.2017","83,98","84,51","85,23","83,60","1,67M","-0,46%"
"01.02.2017","84,37","83,50","86,60","83,43","2,76M","1,05%"
"31.01.2017","83,49","83,80","83,91","83,10","1,89M","-0,01%"
"30.01.2017","83,50","84,00","84,00","83,33","1,08M","-0,43%"
"27.01.2017","83,86","83,38","83,98","83,04","1,19M","0,74%"
"26.01.2017","83,24","82,15","83,40","81,29","5,10M","1,13%"
"25.01.2017","82,31","84,11","84,18","82,28","3,28M","-2,01%"
"24.01.2017","84,00","84,88","85,06","83,76","2,65M","-1,04%"
"23.01.2017","84,88","84,36","84,90","84,19","1,03M","0,62%"
"20.01.2017","84,36","84,11","85,13","84,11","1,28M","-0,17%"
"19.01.2017","84,50","84,80","84,80","83,91","2,57M","0,17%"
"18.01.2017","84,36","85,06","85,10","84,00","1,20M","-0,27%"
"17.01.2017","84,59","85,12","85,16","84,25","1,37M","-0,42%"
"16.01.2017","84,95","85,55","85,55","84,94","770,57K","-0,74%"
"13.01.2017","85,58","85,51","85,71","84,72","1,01M","-0,14%"
"12.01.2017","85,70","85,46","85,70","85,00","2,43M","0,71%"
"11.01.2017","85,10","85,21","85,69","84,76","1,93M","-0,16%"
"10.01.2017","85,24","84,75","85,25","84,50","1,12M","0,32%"
"09.01.2017","84,97","85,50","85,50","84,20","1,12M","-0,36%"
"06.01.2017","85,28","84,97","85,45","83,53","2,17M","0,58%"
"05.01.2017","84,79","85,00","85,30","84,17","1,34M","-0,01%"
"04.01.2017","84,80","85,65","85,65","84,56","1,74M","-0,93%"
"03.01.2017","85,60","84,11","86,00","84,00","2,67M","1,90%"
"30.12.2016","84,00","84,08","84,33","83,41","881,28K","0,01%"
"29.12.2016","83,99","84,04","84,40","83,51","1,59M","0,00%"
"28.12.2016","83,99","83,68","84,50","83,08","915,07K","0,42%"
"27.12.2016","83,64","83,55","83,67","83,24","594,33K","0,30%"
"26.12.2016","83,39","82,79","83,76","82,79","865,32K","0,36%"
"23.12.2016","83,09","83,61","83,92","82,00","2,73M","-0,88%"
"22.12.2016","83,83","84,78","84,93","83,60","1,26M","-1,14%"
"21.12.2016","84,80","84,98","84,99","84,29","1,44M","0,11%"
"20.12.2016","84,71","84,51","85,02","84,48","1,16M","-0,06%"
"19.12.2016","84,76","85,00","85,88","84,62","2,86M","-0,15%"
"16.12.2016","84,89","86,44","86,96","84,45","4,50M","-2,09%"
"15.12.2016","86,70","86,65","86,70","84,80","5,89M","0,06%"
"14.12.2016","86,65","88,00","88,50","86,65","2,18M","-1,84%"
"13.12.2016","88,27","88,64","88,70","87,70","3,76M","-0,05%"
"12.12.2016","88,31","87,95","88,88","86,90","5,62M","0,94%"
"09.12.2016","87,49","87,90","88,00","86,60","4,41M","-0,47%"
"08.12.2016","87,90","86,85","87,90","86,85","5,23M","1,10%"
"07.12.2016","86,94","86,00","86,94","86,00","2,39M","1,02%"
"06.12.2016","86,06","86,50","86,75","85,61","5,82M","-0,22%"
"05.12.2016","86,25","85,69","86,40","85,30","5,16M","0,82%"
"02.12.2016","85,55","84,67","85,85","84,63","2,37M","0,88%"
"01.12.2016","84,80","84,87","85,70","84,51","3,96M","0,24%"
"30.11.2016","84,60","83,89","85,44","83,66","6,55M","1,05%"
"29.11.2016","83,72","83,42","84,03","83,10","2,28M","0,22%"
"28.11.2016","83,54","84,00","84,49","83,36","1,42M","-0,84%"
"25.11.2016","84,25","84,40","84,56","83,27","2,16M","0,37%"
"24.11.2016","83,94","83,00","85,30","82,95","5,89M","1,19%"
"23.11.2016","82,95","82,80","83,43","82,80","1,91M","0,35%"
"22.11.2016","82,66","83,00","83,13","82,30","2,58M","0,07%"
"21.11.2016","82,60","82,65","83,45","82,60","1,71M","-0,21%"
"18.11.2016","82,77","82,60","83,28","82,52","2,11M","0,33%"
"17.11.2016","82,50","83,36","83,36","81,89","2,06M","-0,69%"
"16.11.2016","83,07","82,10","83,52","81,82","2,75M","1,85%"
"15.11.2016","81,56","82,34","83,62","81,56","3,11M","-0,95%"
"14.11.2016","82,34","81,16","83,29","81,16","4,02M","1,57%"
"11.11.2016","81,07","82,20","82,60","81,07","3,65M","-1,31%"
"10.11.2016","82,15","82,10","84,00","81,70","6,78M","0,18%"
"09.11.2016","82,00","79,50","82,09","79,41","2,96M","1,22%"
"08.11.2016","81,01","81,21","81,77","81,00","1,06M","-0,31%"
"07.11.2016","81,26","81,50","82,31","80,90","2,29M","0,15%"
"03.11.2016","81,14","81,75","81,75","80,53","1,77M","-0,44%"
"02.11.2016","81,50","81,55","83,07","80,30","5,66M","-0,06%"
"01.11.2016","81,55","79,50","81,91","78,82","6,69M","3,21%"
"31.10.2016","79,01","79,34","79,40","78,65","1,55M","-0,42%"
"28.10.2016","79,34","78,51","79,56","78,44","2,15M","0,66%"
"27.10.2016","78,82","78,80","79,08","78,57","1,37M","0,04%"
"26.10.2016","78,79","78,82","79,11","78,65","1,48M","-0,09%"
"25.10.2016","78,86","79,04","79,35","78,77","1,78M","-0,34%"
"24.10.2016","79,13","78,98","79,64","78,70","1,18M","0,42%"
"21.10.2016","78,80","78,67","79,16","78,31","893,94K","0,19%"
"20.10.2016","78,65","79,30","79,45","78,65","703,06K","-0,79%"
"19.10.2016","79,28","79,63","79,85","79,12","951,71K","-0,46%"
"18.10.2016","79,65","79,24","79,73","79,24","886,67K","0,44%"
"17.10.2016","79,30","80,25","80,25","79,23","1,11M","-0,83%"
"14.10.2016","79,96","79,85","80,44","79,62","969,23K","0,26%"
"13.10.2016","79,75","79,99","80,00","79,50","896,19K","-0,60%"
"12.10.2016","80,23","80,85","81,20","79,70","2,52M","-0,67%"
"11.10.2016","80,77","80,60","81,14","80,25","2,03M","0,64%"
"10.10.2016","80,26","79,51","80,30","79,40","1,61M","0,96%"
"07.10.2016","79,50","79,80","80,06","79,50","1,01M","0,06%"
"06.10.2016","79,45","79,89","80,15","79,20","1,63M","-0,44%"
"05.10.2016","79,80","78,90","79,80","78,52","2,12M","1,15%"
"04.10.2016","78,89","78,65","79,28","78,60","1,29M","0,03%"
"03.10.2016","78,87","78,80","79,00","78,28","880,04K","0,06%"
"30.09.2016","78,82","79,10","79,35","78,51","1,84M","-0,48%"
"29.09.2016","79,20","79,30","79,60","79,11","1,19M","0,06%"
"28.09.2016","79,15","79,41","79,90","79,01","1,41M","-0,06%"
"27.09.2016","79,20","80,16","80,18","79,00","1,66M","-1,17%"
"26.09.2016","80,14","80,11","80,14","79,76","865,82K","0,05%"
"23.09.2016","80,10","80,67","80,68","79,29","2,31M","-0,74%"
"22.09.2016","80,70","80,16","80,90","79,74","2,39M","0,77%"
"21.09.2016","80,08","81,03","81,17","79,70","2,60M","-1,17%"
"20.09.2016","81,03","81,70","81,70","80,20","1,25M","-0,33%"
"19.09.2016","81,30","81,25","81,96","81,15","1,07M","0,06%"
"16.09.2016","81,25","81,35","82,04","80,73","2,02M","-0,12%"
"15.09.2016","81,35","80,90","82,00","80,40","1,66M","0,49%"
"14.09.2016","80,95","81,45","81,54","80,95","772,89K","-0,67%"
"13.09.2016","81,50","81,90","82,19","81,17","1,15M","-0,24%"
"12.09.2016","81,70","81,49","82,10","81,24","1,91M","0,12%"
"09.09.2016","81,60","82,57","82,67","81,53","1,64M","-1,03%"
"08.09.2016","82,45","83,16","83,55","82,00","4,34M","-0,48%"
"07.09.2016","82,85","83,10","84,50","82,70","6,85M","0,06%"
"06.09.2016","82,80","82,00","82,85","81,70","3,76M","0,98%"
"05.09.2016","82,00","81,75","82,68","81,05","2,82M","0,91%"
"02.09.2016","81,26","82,28","82,47","81,26","1,93M","-0,84%"
"01.09.2016","81,95","82,06","82,12","81,69","1,64M","-0,28%"
"31.08.2016","82,18","82,48","82,63","81,64","1,67M","-0,33%"
"30.08.2016","82,45","82,29","82,79","81,91","1,34M","0,24%"
"29.08.2016","82,25","82,00","82,30","81,62","1,21M","-0,06%"
"26.08.2016","82,30","82,75","83,09","81,40","3,15M","-0,54%"
"25.08.2016","82,75","83,30","83,49","82,52","2,94M","-0,41%"
"24.08.2016","83,09","83,50","83,74","82,60","2,40M","-0,50%"
"23.08.2016","83,51","84,94","84,94","83,51","3,19M","-1,29%"
"22.08.2016","84,60","84,61","84,95","83,76","1,96M","0,00%"
"19.08.2016","84,60","84,21","85,09","84,00","1,98M","0,49%"
"18.08.2016","84,19","85,25","85,52","84,10","3,28M","-1,19%"
"17.08.2016","85,20","86,17","86,17","85,00","1,62M","-0,87%"
"16.08.2016","85,95","85,94","86,24","85,70","1,71M","0,12%"
"15.08.2016","85,85","86,60","86,60","85,30","1,54M","-0,46%"
"12.08.2016","86,25","86,70","87,01","86,00","1,25M","-0,50%"
"11.08.2016","86,68","85,82","86,68","85,25","1,78M","0,79%"
"10.08.2016","86,00","87,70","88,00","85,78","3,60M","-1,71%"
"09.08.2016","87,50","87,00","88,00","86,72","2,41M","0,57%"
"08.08.2016","87,00","86,30","87,00","85,61","1,45M","1,05%"
"05.08.2016","86,10","86,34","86,92","84,85","1,91M","-0,12%"
"04.08.2016","86,20","85,00","86,25","85,00","2,24M","1,71%"
"03.08.2016","84,75","85,03","85,54","84,51","1,97M","-0,99%"
"02.08.2016","85,60","85,95","86,05","84,51","2,23M","-0,47%"
"01.08.2016","86,00","85,56","86,40","85,55","966,98K","0,58%"
"29.07.2016","85,50","86,27","87,00","85,16","2,61M","-0,62%"
"28.07.2016","86,03","86,17","87,00","85,83","1,95M","-0,30%"
"27.07.2016","86,29","85,95","86,31","85,80","1,37M","0,43%"
"26.07.2016","85,92","86,49","86,49","85,75","1,86M","-0,21%"
"25.07.2016","86,10","86,22","86,62","85,65","1,60M","0,27%"
"22.07.2016","85,87","86,18","86,71","85,87","730,50K","-0,73%"
"21.07.2016","86,50","87,20","87,20","86,05","882,63K","-0,80%"
"20.07.2016","87,20","85,88","87,20","85,20","1,66M","1,28%"
"19.07.2016","86,10","86,50","87,08","85,59","1,75M","-0,86%"
"18.07.2016","86,85","86,50","87,40","85,67","2,12M","0,52%"
"15.07.2016","86,40","85,81","87,64","85,50","4,31M","0,47%"
"14.07.2016","86,00","86,10","86,76","84,80","2,31M","-0,80%"
"13.07.2016","86,69","87,20","87,29","86,00","3,08M","-0,62%"
"12.07.2016","87,23","87,37","87,93","87,12","1,96M","-0,14%"
"11.07.2016","87,35","87,51","88,66","87,18","2,23M","-0,51%"
"08.07.2016","87,80","88,10","88,74","87,00","1,66M","-0,78%"
"07.07.2016","88,49","87,50","91,00","87,40","5,40M","-3,83%"
"06.07.2016","92,01","91,90","92,28","91,58","2,53M","0,12%"
"05.07.2016","91,90","91,70","92,09","91,54","1,95M","-0,05%"
"04.07.2016","91,95","92,38","92,95","91,45","2,24M","0,49%"
"01.07.2016","91,50","92,40","92,40","91,44","1,32M","-0,76%"
"30.06.2016","92,20","91,90","92,56","91,40","812,08K","0,35%"
"29.06.2016","91,88","91,60","92,59","91,40","1,49M","0,05%"
"28.06.2016","91,83","92,98","93,56","91,22","1,82M","-0,87%"
"27.06.2016","92,64","93,00","93,40","92,00","1,06M","-0,49%"
"24.06.2016","93,10","87,55","94,69","86,70","2,85M","-0,75%"
"23.06.2016","93,80","93,56","94,00","92,84","914,47K","-0,07%"
"22.06.2016","93,87","93,50","93,98","93,05","1,27M","0,34%"
"21.06.2016","93,55","93,63","94,11","92,77","1,56M","0,59%"
"20.06.2016","93,00","93,10","94,07","92,70","1,15M","0,22%"
"17.06.2016","92,80","94,63","94,80","92,80","1,81M","-1,49%"
"16.06.2016","94,20","95,90","95,94","92,60","2,57M","-1,46%"
"15.06.2016","95,60","95,19","96,19","94,64","2,44M","0,54%"
"14.06.2016","95,09","95,19","95,78","94,32","1,35M","0,08%"
"10.06.2016","95,01","96,21","96,47","94,80","1,51M","-1,19%"
"09.06.2016","96,15","97,50","97,50","96,15","887,53K","-1,18%"
"08.06.2016","97,30","97,10","97,40","96,43","1,01M","0,22%"
"07.06.2016","97,09","96,42","97,96","96,14","2,88M","0,69%"
"06.06.2016","96,42","96,70","97,18","96,32","1,35M","0,33%"
"03.06.2016","96,10","96,89","97,19","95,57","1,69M","0,21%"
"02.06.2016","95,90","96,73","97,37","95,50","1,37M","-1,23%"
"01.06.2016","97,09","97,50","98,79","96,75","2,27M","-0,42%"
"31.05.2016","97,50","97,22","100,00","96,42","7,55M","0,31%"
"30.05.2016","97,20","97,60","97,60","96,01","943,37K","0,00%"
"27.05.2016","97,20","95,15","97,57","95,04","1,03M","2,12%"
"26.05.2016","95,18","96,67","97,25","94,80","1,79M","-1,50%"
"25.05.2016","96,63","96,91","98,19","96,63","1,43M","-0,44%"
"24.05.2016","97,06","96,94","97,39","95,74","1,27M","0,62%"
"23.05.2016","96,46","95,47","97,28","94,55","1,08M","1,04%"
"20.05.2016","95,47","96,27","97,00","94,90","1,75M","-0,67%"
"19.05.2016","96,11","98,32","98,47","96,11","1,49M","-2,72%"
"18.05.2016","98,80","98,88","99,09","98,50","1,97M","0,30%"
"17.05.2016","98,50","97,40","98,80","96,90","2,81M","1,23%"
"16.05.2016","97,30","97,30","98,11","96,36","1,71M","1,04%"
"13.05.2016","96,30","95,55","96,99","94,42","1,56M","0,52%"
"12.05.2016","95,80","97,40","97,75","94,95","1,27M","-1,73%"
"11.05.2016","97,49","94,80","97,50","94,28","2,13M","2,73%"
"10.05.2016","94,90","94,12","94,90","93,08","2,18M","0,85%"
"06.05.2016","94,10","94,10","94,83","93,06","1,20M","-0,07%"
"05.05.2016","94,17","95,66","95,74","93,53","1,67M","-1,88%"
"04.05.2016","95,97","97,50","99,87","95,10","2,32M","-2,57%"
"29.04.2016","98,50","99,60","99,97","97,25","2,23M","-1,49%"
"28.04.2016","99,99","97,92","99,99","97,00","2,44M","1,82%"
"27.04.2016","98,20","98,79","99,09","97,05","1,64M","-0,90%"
"26.04.2016","99,09","99,50","99,70","97,60","1,67M","0,49%"
"25.04.2016","98,61","99,93","100,00","97,61","2,15M","-1,39%"
"22.04.2016","100,00","97,70","100,53","96,23","2,82M","2,40%"
"21.04.2016","97,66","97,77","98,50","95,16","2,24M","0,07%"
"20.04.2016","97,59","94,91","97,59","94,91","1,90M","1,99%"
"19.04.2016","95,69","93,52","95,70","93,11","2,69M","2,36%"
"18.04.2016","93,48","95,00","95,12","92,31","2,64M","-2,68%"
"15.04.2016","96,05","96,54","97,52","95,33","1,27M","-0,29%"
"14.04.2016","96,33","99,46","99,88","95,65","2,28M","-2,90%"
"13.04.2016","99,21","98,19","100,35","97,31","2,79M","1,37%"
"12.04.2016","97,87","101,11","101,11","97,06","2,37M","-2,20%"
"11.04.2016","100,07","97,60","100,07","97,11","2,21M","1,98%"
"08.04.2016","98,13","97,77","98,89","97,55","1,76M","0,38%"
"07.04.2016","97,76","97,75","98,45","96,52","1,80M","0,89%"
"06.04.2016","96,90","96,23","97,41","95,60","1,36M","0,52%"
"05.04.2016","96,40","97,21","97,75","95,70","1,23M","-1,40%"
"04.04.2016","97,77","97,10","98,95","97,10","1,81M","-0,58%"
"01.04.2016","98,34","98,50","102,74","95,50","5,75M","-0,26%"
"31.03.2016","98,60","98,37","99,65","98,21","3,39M","0,25%"
"30.03.2016","98,35","95,05","98,39","94,75","3,06M","4,10%"
"29.03.2016","94,48","94,26","95,66","94,08","1,27M","0,46%"
"28.03.2016","94,05","95,15","95,75","93,50","879,81K","-1,29%"
"25.03.2016","95,28","96,30","96,30","95,17","367,91K","-0,83%"
"24.03.2016","96,08","96,00","96,47","95,40","1,43M","-0,38%"
"23.03.2016","96,45","95,85","96,79","94,26","2,41M","0,96%"
"22.03.2016","95,53","95,00","96,31","94,19","2,79M","1,24%"
"21.03.2016","94,36","95,89","95,89","93,26","2,05M","-1,50%"
"18.03.2016","95,80","97,40","98,12","95,80","4,60M","-1,57%"
"17.03.2016","97,33","95,50","97,33","94,38","4,25M","3,25%"
"16.03.2016","94,27","94,09","95,00","93,30","2,97M","0,29%"
"15.03.2016","94,00","93,96","94,46","92,90","4,66M","0,38%"
"14.03.2016","93,64","95,20","95,41","92,20","2,14M","-1,43%"
"11.03.2016","95,00","95,66","95,94","94,10","1,96M","-0,66%"
"10.03.2016","95,63","94,50","96,00","93,83","2,76M","2,17%"
"09.03.2016","93,60","92,20","95,35","92,20","2,85M","-1,21%"
"07.03.2016","94,75","93,44","94,79","92,70","1,58M","1,88%"
"04.03.2016","93,00","92,21","93,30","91,20","1,43M","1,08%"
"03.03.2016","92,01","92,49","93,42","91,82","2,17M","-0,31%"
"02.03.2016","92,30","92,80","93,00","92,06","1,96M","0,63%"
"01.03.2016","91,72","88,79","91,79","88,63","2,81M","3,29%"
"29.02.2016","88,80","89,42","89,98","88,00","2,95M","-1,26%"
"26.02.2016","89,93","89,16","90,69","89,16","1,48M","1,04%"
"25.02.2016","89,00","89,31","89,87","87,83","1,82M","-0,13%"
"24.02.2016","89,12","91,05","91,28","88,62","2,33M","-2,92%"
"22.02.2016","91,80","89,06","92,90","88,74","3,94M","3,85%"
"20.02.2016","88,40","89,00","89,00","87,56","355,04K","-0,56%"
"19.02.2016","88,90","89,80","89,97","87,81","2,18M","-1,48%"
"18.02.2016","90,24","86,95","90,24","86,83","4,75M","3,72%"
"17.02.2016","87,00","84,75","87,00","84,59","2,75M","2,65%"
"16.02.2016","84,75","84,90","85,09","84,20","1,60M","0,21%"
"15.02.2016","84,57","84,84","85,17","84,22","1,01M","0,08%"
"12.02.2016","84,50","84,16","84,83","83,90","1,20M","0,60%"
"11.02.2016","84,00","85,17","85,25","83,21","2,09M","-1,80%"
"10.02.2016","85,54","85,48","85,97","84,69","1,20M","0,05%"
"09.02.2016","85,50","85,82","86,14","84,90","1,02M","-0,58%"
"08.02.2016","86,00","86,24","86,90","85,30","1,59M","-0,36%"
"05.02.2016","86,31","87,25","87,32","86,10","949,03K","-0,79%"
"04.02.2016","87,00","86,03","87,50","86,03","2,13M","1,74%"
"03.02.2016","85,51","86,83","87,36","85,51","1,31M","-1,71%"
"02.02.2016","87,00","86,60","87,15","85,50","2,27M","0,12%"
"01.02.2016","86,90","86,55","87,65","84,90","2,17M","0,71%"
"29.01.2016","86,29","86,84","87,30","85,60","2,68M","0,16%"
"28.01.2016","86,15","85,86","86,87","85,00","1,74M","1,00%"
"27.01.2016","85,30","85,43","85,82","84,81","1,52M","0,36%"
"26.01.2016","84,99","84,10","85,50","84,00","1,67M","0,33%"
"25.01.2016","84,71","85,80","85,93","84,50","998,22K","-0,80%"
"22.01.2016","85,39","84,05","86,00","84,05","1,86M","2,57%"
"21.01.2016","83,25","82,30","84,32","82,06","2,53M","1,52%"
"20.01.2016","82,00","84,00","84,36","81,90","2,15M","-3,31%"
"19.01.2016","84,81","82,81","85,00","82,81","2,98M","3,83%"
"18.01.2016","81,68","80,47","82,97","80,01","2,07M","0,50%"
"15.01.2016","81,27","86,00","86,84","81,15","3,33M","-5,66%"
"14.01.2016","86,15","85,90","86,60","85,10","2,00M","0,02%"
"13.01.2016","86,13","86,50","87,99","85,57","1,62M","0,74%"
"12.01.2016","85,50","86,02","86,31","84,55","1,65M","-1,18%"
"11.01.2016","86,52","87,60","87,60","85,78","1,26M","-2,23%"
"06.01.2016","88,49","86,95","88,49","86,92","909,62K","1,69%"
"05.01.2016","87,02","88,27","88,79","87,02","1,86M","-1,67%"
"04.01.2016","88,50","90,78","90,78","88,50","770,16K","-2,26%"
"30.12.2015","90,55","91,52","92,37","90,19","1,01M","-1,57%"
"29.12.2015","91,99","88,80","91,99","88,29","1,09M","3,49%"
"28.12.2015","88,89","88,50","89,00","87,20","1,06M","0,79%"
"25.12.2015","88,19","89,08","89,08","88,02","452,31K","-0,38%"
"24.12.2015","88,53","89,50","89,65","88,50","440,54K","-0,85%"
"23.12.2015","89,29","88,49","89,41","87,73","1,19M","0,67%"
"22.12.2015","88,70","89,58","89,58","88,03","978,96K","-0,84%"
"21.12.2015","89,45","90,03","90,49","88,34","1,00M","-1,38%"
"18.12.2015","90,70","91,73","91,73","89,05","1,78M","-1,63%"
"17.12.2015","92,20","92,75","93,46","89,74","3,13M","-0,32%"
"16.12.2015","92,50","90,71","92,74","90,55","2,08M","2,18%"
"15.12.2015","90,53","91,65","91,99","90,16","2,97M","-1,06%"
"14.12.2015","91,50","88,50","92,92","88,00","3,33M","2,88%"
"11.12.2015","88,94","86,85","88,94","86,71","1,60M","2,41%"
